LR,LR_rf,rf,svm,,,,,,,W_seed,L_seed
0.063727017,0.053498514,0.289991595,0.5358791,0.235774057,0,0,0,1,,,
0.687957489,0.748102726,0.696506428,0.745033449,0.719400023,1,1,1,1,,,
0.902233485,0.891164582,0.833748977,0.951088698,0.894558936,1,1,1,1,,,
0.945189975,0.94964577,0.90272974,0.989395651,0.946740284,1,1,1,1,,,
0.929378429,0.93899256,0.84869351,0.977936692,0.923750298,1,1,1,1,,,
0.796767339,0.813958712,0.632226706,0.912024901,0.788744414,1,1,1,1,,,
0.834562072,0.824681421,0.776671795,0.944912189,0.84520687,1,1,1,1,,,
0.411323971,0.431613689,0.216278533,0.560475803,0.404922999,0,0,0,1,,,
0.484149546,0.494084982,0.350649211,0.592795872,0.480419903,0,0,0,1,,,
0.446019333,0.482741191,0.197633521,0.697393046,0.455946773,0,0,0,1,,,
0.005847747,0.004393276,0.145645361,0.033389249,0.047318908,0,0,0,0,,,
0.000847017,0.000679796,0.142754115,0.006020446,0.037575343,0,0,0,0,,,
0.00073571,0.00097196,0.135010563,0.019804422,0.039130664,0,0,0,0,,,
0.019087646,0.020041358,0.228340946,0.310080187,0.144387534,0,0,0,0,,,
0.077709924,0.070145155,0.180532787,0.109331586,0.109429863,0,0,0,0,,,
0.054869718,0.046638512,0.262827638,0.451819394,0.204038816,0,0,0,0,,,
0.051118483,0.04612214,0.332931619,0.485813795,0.228996509,0,0,0,0,,,
0.168915406,0.148373175,0.158413599,0.141581804,0.154320996,0,0,0,0,,,
0.195022646,0.157794201,0.218139757,0.214981879,0.196484621,0,0,0,0,,,
0.919529307,0.934675158,0.847567926,0.976868418,0.919660202,1,1,1,1,,,
0.764785486,0.795312991,0.84269442,0.864182751,0.816743912,1,1,1,1,,,
0.975570281,0.97803232,0.901343683,0.995653139,0.962649856,1,1,1,1,,,
0.940700719,0.951844929,0.89742015,0.986560857,0.944131664,1,1,1,1,,,
0.825455314,0.873612009,0.676197958,0.954014495,0.832319944,1,1,1,1,,,
0.833959227,0.84365931,0.841836915,0.886856313,0.851577941,1,1,1,1,,,
0.583379187,0.631899233,0.450777067,0.80915057,0.618801514,1,1,0,1,,,
0.920543398,0.922174425,0.843650654,0.994327901,0.920174095,1,1,1,1,,,
0.005511803,0.004236497,0.263264534,0.135439666,0.102113125,0,0,0,0,,,
0.00530893,0.005031584,0.16050642,0.041765678,0.053153153,0,0,0,0,,,
0.008524163,0.011964679,0.208027034,0.041839391,0.067588817,0,0,0,0,,,
0.007747104,0.00706283,0.152806267,0.219500859,0.096779265,0,0,0,0,,,
0.011661489,0.012089128,0.131797602,0.270246638,0.106448714,0,0,0,0,,,
0.048217706,0.038908974,0.251043728,0.292528576,0.157674746,0,0,0,0,,,
0.043661512,0.036942489,0.10827012,0.060857305,0.062432857,0,0,0,0,,,
0.074668582,0.057530171,0.258222743,0.147464377,0.134471468,0,0,0,0,,,
0.083432348,0.084610807,0.270076316,0.157450742,0.148892553,0,0,0,0,,,
0.827829454,0.874976283,0.861492588,0.861167421,0.856366437,1,1,1,1,,,
0.905539705,0.915135879,0.824354767,0.97121399,0.904061085,1,1,1,1,,,
0.921411797,0.926682855,0.722470048,0.993806055,0.891092689,1,1,1,1,,,
0.923605014,0.923564436,0.925072599,0.964829197,0.934267811,1,1,1,1,,,
0.81602951,0.831484054,0.679596231,0.931784731,0.814723632,1,1,1,1,,,
0.803910584,0.813066966,0.855339187,0.987051565,0.864842075,1,1,1,1,,,
0.487008588,0.544384094,0.508975024,0.545187142,0.521388712,0,1,1,1,,,
0.009331439,0.008277556,0.15907868,0.092597376,0.067321263,0,0,0,0,,,
0.002624093,0.00211838,0.14105539,0.016476552,0.040568604,0,0,0,0,,,
0.014715295,0.012641339,0.208928941,0.155359805,0.097911345,0,0,0,0,,,
0.001140795,0.000910693,0.174830484,0.043689668,0.05514291,0,0,0,0,,,
0.022111339,0.01901902,0.249275502,0.620502716,0.227727144,0,0,0,1,,,
0.007147851,0.009178207,0.186148294,0.094607172,0.074270381,0,0,0,0,,,
0.092061208,0.0844713,0.305695692,0.474001592,0.239057448,0,0,0,0,,,
0.11686968,0.129069727,0.401402679,0.726275273,0.34340434,0,0,0,1,,,
0.070140409,0.065385513,0.266934219,0.057714741,0.115043721,0,0,0,0,,,
0.729733939,0.746088554,0.766171827,0.804030349,0.761506167,1,1,1,1,,,
0.765648836,0.800164065,0.752822272,0.93028262,0.812229448,1,1,1,1,,,
0.895451483,0.928379167,0.817481557,0.983115158,0.906106841,1,1,1,1,,,
0.874102533,0.872429429,0.749176823,0.957719779,0.863357141,1,1,1,1,,,
0.866448742,0.874948311,0.807361257,0.962788578,0.877886722,1,1,1,1,,,
0.625137659,0.605479303,0.328513691,0.788216305,0.586836739,1,1,0,1,,,
0.366345134,0.343261448,0.283175301,0.605424998,0.39955172,0,0,0,1,,,
0.510251569,0.538860105,0.558882809,0.952051574,0.640011514,1,1,1,1,,,
0.009458685,0.009542835,0.125323268,0.048336079,0.048165217,0,0,0,0,,,
0.009757637,0.011478023,0.149146306,0.052430224,0.055703047,0,0,0,0,,,
0.113014359,0.143281321,0.339643554,0.527969361,0.280977149,0,0,0,1,,,
0.009952356,0.01382077,0.122648955,0.068724963,0.053786761,0,0,0,0,,,
0.02205754,0.035228635,0.264589587,0.123179181,0.111263736,0,0,0,0,,,
0.176825824,0.177804416,0.34768722,0.950688719,0.413251544,0,0,0,1,,,
0.161461757,0.199797707,0.29639664,0.606415434,0.316017884,0,0,0,1,,,
0.130481193,0.143736092,0.326452828,0.796958039,0.349407038,0,0,0,1,,,
0.687957489,0.748102726,0.649390595,0.674892403,0.690085803,1,1,1,1,,,
0.807166617,0.733836089,0.835286986,0.87463736,0.812731763,1,1,1,1,,,
0.886645505,0.863949418,0.852649927,0.929636052,0.883220226,1,1,1,1,,,
0.856509029,0.838253843,0.848490364,0.930406479,0.868414929,1,1,1,1,,,
0.640059791,0.595661961,0.490859617,0.744813962,0.617848833,1,1,0,1,,,
0.695873349,0.612984153,0.58783269,0.861722493,0.689603171,1,1,1,1,,,
0.240656716,0.203625131,0.172282781,0.332079625,0.237161063,0,0,0,0,,,
0.298592203,0.247464671,0.33217094,0.346479869,0.306176921,0,0,0,0,,,
0.26749778,0.239106995,0.225157053,0.508640175,0.310100501,0,0,0,1,,,
0.012802289,0.012935521,0.120027929,0.037209705,0.045743861,0,0,0,0,,,
0.001865507,0.002016206,0.202645289,0.005914212,0.053110304,0,0,0,0,,,
0.001620578,0.00288108,0.138478478,0.01538769,0.039591957,0,0,0,0,,,
0.04113645,0.057259722,0.158238012,0.311918755,0.142138235,0,0,0,0,,,
0.156660415,0.18303142,0.235237614,0.138600361,0.178382452,0,0,0,0,,,
0.113470294,0.126855926,0.27067292,0.479396331,0.247598868,0,0,0,0,,,
0.106162771,0.125568384,0.2802655,0.648920106,0.29022919,0,0,0,1,,,
0.309438442,0.340986993,0.298732029,0.22730265,0.294115029,0,0,0,0,,,
0.348165933,0.357504056,0.247628925,0.391685492,0.336246101,0,0,0,0,,,
0.161734165,0.171887658,0.308015759,0.124422152,0.191514934,0,0,0,0,,,
0.595923923,0.566782265,0.653494021,0.673214151,0.62235359,1,1,1,1,,,
0.947679804,0.937464911,0.725523431,0.97048073,0.895287219,1,1,1,1,,,
0.87798015,0.869376455,0.867483185,0.958745019,0.893396202,1,1,1,1,,,
0.68204087,0.699466977,0.572017282,0.884355718,0.709470212,1,1,1,1,,,
0.694949855,0.64501368,0.667966783,0.726499776,0.683607523,1,1,1,1,,,
0.388427561,0.366294721,0.444905843,0.591162911,0.447697759,0,0,0,1,,,
0.840125957,0.799591844,0.818101524,0.987246866,0.861266548,1,1,1,1,,,
0.012071669,0.012477723,0.210517048,0.164418161,0.09987115,0,0,0,0,,,
0.011630172,0.014796505,0.137913006,0.051021922,0.053840401,0,0,0,0,,,
0.018602124,0.034715366,0.201754703,0.037854883,0.073231769,0,0,0,0,,,
0.016922044,0.020687876,0.175073014,0.201864334,0.103636817,0,0,0,0,,,
0.025353804,0.035068055,0.237265256,0.270596324,0.14207086,0,0,0,0,,,
0.10046917,0.107328419,0.249155987,0.37145928,0.207103214,0,0,0,0,,,
0.091450019,0.102271942,0.103017118,0.087694772,0.096108463,0,0,0,0,,,
0.151035183,0.153465464,0.219726536,0.317146174,0.210343339,0,0,0,0,,,
0.167143008,0.215384603,0.34346732,0.463356811,0.297337935,0,0,0,0,,,
0.314377215,0.297930036,0.329770631,0.565015359,0.37677331,0,0,0,1,,,
0.813021501,0.784062921,0.75312142,0.921372236,0.81789452,1,1,1,1,,,
0.841722138,0.80973635,0.649941036,0.974924594,0.819081029,1,1,1,1,,,
0.845767047,0.802702836,0.809048479,0.886368722,0.835971771,1,1,1,1,,,
0.667985438,0.624258419,0.588227001,0.828034274,0.677126283,1,1,1,1,,,
0.650293525,0.594245464,0.638499519,0.963861383,0.711724973,1,1,1,1,,,
0.300994849,0.286894661,0.37398616,0.341656432,0.325883026,0,0,0,0,,,
0.020344246,0.024188867,0.155015502,0.100404185,0.0749882,0,0,0,0,,,
0.005767084,0.006265175,0.27106166,0.014561822,0.074413935,0,0,0,0,,,
0.031877581,0.036630984,0.184044002,0.158652293,0.102801215,0,0,0,0,,,
0.002511649,0.0026998,0.184904879,0.043322303,0.058359658,0,0,0,0,,,
0.04748384,0.054444302,0.199471021,0.617183138,0.229645575,0,0,0,1,,,
0.015624267,0.026774032,0.224870099,0.136800301,0.101017175,0,0,0,0,,,
0.182703742,0.215080138,0.352006191,0.636922479,0.346678138,0,0,0,1,,,
0.225862046,0.30561717,0.407067144,0.896535652,0.458770503,0,0,0,1,,,
0.142589503,0.172029085,0.301429373,0.206441479,0.20562236,0,0,0,0,,,
0.449501385,0.502665029,0.389842448,0.467773499,0.45244559,0,1,0,0,,,
0.597080541,0.57414942,0.603411898,0.805184467,0.644956581,1,1,1,1,,,
0.795286208,0.81359414,0.768294255,0.956338243,0.833378212,1,1,1,1,,,
0.75898855,0.697219701,0.604970278,0.870748581,0.732981778,1,1,1,1,,,
0.746367168,0.702016481,0.588820765,0.909147393,0.736587952,1,1,1,1,,,
0.430656145,0.340701387,0.296183696,0.595420789,0.415740504,0,0,0,1,,,
0.20775418,0.149654613,0.301430515,0.368016096,0.256713851,0,0,0,0,,,
0.320913784,0.282364213,0.595773703,0.888743501,0.521948801,0,0,1,1,,,
0.038434227,0.025876507,0.190506636,0.178332903,0.108287568,0,0,0,0,,,
0.039612356,0.031020254,0.196554775,0.218715842,0.121475807,0,0,0,0,,,
0.34782571,0.31558719,0.484181364,0.866127964,0.503430557,0,0,0,1,,,
0.040378551,0.037201603,0.223707471,0.27918,0.145116906,0,0,0,0,,,
0.086266882,0.091466536,0.319876223,0.474970236,0.243144969,0,0,0,0,,,
0.473450241,0.373525738,0.54260605,0.993345149,0.595731794,0,0,1,1,,,
0.446286006,0.407723145,0.543681227,0.950397969,0.587022087,0,0,1,1,,,
0.385798634,0.316386886,0.461738394,0.97936603,0.535822486,0,0,0,1,,,
0.902233485,0.891164582,0.800135443,0.947646654,0.885295041,1,1,1,1,,,
0.807166617,0.733836089,0.803596525,0.902693777,0.811823252,1,1,1,1,,,
0.348594809,0.302733647,0.420425697,0.572762886,0.41112926,0,0,0,1,,,
0.587802682,0.652743246,0.597247165,0.648436817,0.621557478,1,1,1,1,,,
0.29815901,0.348247536,0.203140105,0.307310959,0.289214403,0,0,0,0,,,
0.353433626,0.364867371,0.342394714,0.530159074,0.397713696,0,0,0,1,,,
0.070385281,0.084868663,0.057297932,0.087479789,0.075007916,0,0,0,0,,,
0.09231303,0.106561665,0.114927425,0.076677401,0.09761988,0,0,0,0,,,
0.080242356,0.102315731,0.065344376,0.162887477,0.102697485,0,0,0,0,,,
0.051488142,0.034871719,0.250827449,0.135636205,0.118205878,0,0,0,0,,,
0.007762549,0.005539225,0.198560416,0.021357528,0.05830493,0,0,0,0,,,
0.006748614,0.007903369,0.16950662,0.059648705,0.060951827,0,0,0,0,,,
0.152238551,0.143438468,0.29873022,0.753190613,0.336899463,0,0,0,1,,,
0.437433265,0.381834384,0.432617613,0.629582,0.470366816,0,0,0,1,,,
0.348856368,0.286003256,0.452657613,0.872165739,0.489920744,0,0,0,1,,,
0.332068002,0.283625124,0.493269358,0.954719086,0.515920392,0,0,0,1,,,
0.652253076,0.587896027,0.562982003,0.755032593,0.639540925,1,1,1,1,,,
0.690956056,0.605386327,0.48308839,0.86359078,0.660755388,1,1,0,1,,,
0.446782917,0.363979246,0.513172136,0.711227472,0.508790443,0,0,1,1,,,
0.739465772,0.678183982,0.643931144,0.790356486,0.712984346,1,1,1,1,,,
0.187714356,0.155345219,0.369198778,0.345597479,0.264463958,0,0,0,0,,,
0.632216315,0.707088099,0.606239705,0.768711976,0.678564024,1,1,1,1,,,
0.338824539,0.457747901,0.267974328,0.580844856,0.411347906,0,0,0,1,,,
0.352437941,0.397239373,0.316891933,0.316525851,0.345773775,0,0,0,0,,,
0.131743502,0.173314124,0.270203401,0.200945112,0.194051535,0,0,0,0,,,
0.556621571,0.591355548,0.542351817,0.929593916,0.654980713,1,1,1,1,,,
0.048658561,0.033664057,0.272667448,0.481970475,0.209240135,0,0,0,0,,,
0.046942553,0.039761452,0.178797009,0.231248939,0.124187489,0,0,0,0,,,
0.073508858,0.090210514,0.286986583,0.151390153,0.150524027,0,0,0,0,,,
0.067209395,0.055037564,0.241506169,0.599442466,0.240798899,0,0,0,1,,,
0.098195075,0.09107381,0.300995186,0.694492536,0.296189152,0,0,0,1,,,
0.318577051,0.248962761,0.413440816,0.841920548,0.455725294,0,0,0,1,,,
0.296430531,0.239020251,0.226758319,0.50945546,0.31791614,0,0,0,1,,,
0.426828828,0.333254471,0.491682759,0.849292274,0.525264583,0,0,0,1,,,
0.456532858,0.430798261,0.471654734,0.929625578,0.572152858,0,0,0,1,,,
0.657454166,0.539169322,0.590661791,0.963624578,0.687727464,1,1,1,1,,,
0.490486066,0.431599342,0.479155986,0.376879572,0.444530242,0,0,0,0,,,
0.559564367,0.606858152,0.586519872,0.801578125,0.638630129,1,1,1,1,,,
0.567111618,0.596066065,0.497949625,0.533011065,0.548534593,1,1,0,1,,,
0.324620915,0.376011885,0.217175342,0.489200757,0.351752225,0,0,0,0,,,
0.307597799,0.346914597,0.437586602,0.810535416,0.475658604,0,0,0,1,,,
0.093276568,0.127339772,0.129114207,0.087914169,0.109411179,0,0,0,0,,,
0.07997406,0.063971802,0.218172239,0.348158364,0.177569116,0,0,0,0,,,
0.023704478,0.017085524,0.263109997,0.051983906,0.088970976,0,0,0,0,,,
0.1211322,0.094887375,0.254194359,0.515816512,0.246507611,0,0,0,1,,,
0.010429865,0.007408429,0.23377102,0.207077374,0.114671672,0,0,0,0,,,
0.17264248,0.137001483,0.318788331,0.914681371,0.385778416,0,0,0,1,,,
0.062299407,0.070501548,0.227686925,0.591856193,0.238086018,0,0,0,1,,,
0.483398079,0.430356309,0.603183799,0.947996253,0.61623361,0,0,1,1,,,
0.549803776,0.548220455,0.659655529,0.990514701,0.687048615,1,1,1,1,,,
0.410416633,0.364209212,0.506885934,0.804084422,0.52139905,0,0,1,1,,,
0.773646671,0.735913052,0.741005746,0.902505571,0.78826776,1,1,1,1,,,
0.738538902,0.671587136,0.707630431,0.66513967,0.695724035,1,1,1,1,,,
0.481355048,0.612862799,0.575509155,0.774835479,0.61114062,0,1,1,1,,,
0.429335858,0.455101207,0.282059342,0.510933347,0.419357439,0,0,0,1,,,
0.412806945,0.46076715,0.28164283,0.654600048,0.452454243,0,0,0,1,,,
0.153049844,0.157845932,0.092553701,0.221241815,0.156172823,0,0,0,0,,,
0.05895482,0.060002786,0.137296692,0.087937304,0.086047901,0,0,0,0,,,
0.101444266,0.124887647,0.473312013,0.588921579,0.322141377,0,0,0,1,,,
0.069500154,0.057655325,0.105156621,0.235575327,0.116971857,0,0,0,0,,,
0.071559682,0.068670768,0.196902912,0.232041477,0.14229371,0,0,0,0,,,
0.499152826,0.515042422,0.58797491,0.829401953,0.607893028,0,1,1,1,,,
0.07289691,0.081721915,0.114792544,0.154237422,0.105912197,0,0,0,0,,,
0.149965566,0.188231222,0.300265179,0.218167027,0.214157249,0,0,0,0,,,
0.6268958,0.578640094,0.583585457,0.971013859,0.690033803,1,1,1,1,,,
0.600975977,0.613234372,0.647371121,0.745270105,0.651712894,1,1,1,1,,,
0.53996813,0.515966511,0.542645199,0.875205199,0.61844626,1,1,1,1,,,
0.945189975,0.94964577,0.771575268,0.761444307,0.85696383,1,1,1,1,,,
0.886645505,0.863949418,0.752786357,0.741752147,0.811283356,1,1,1,1,,,
0.651405191,0.697266353,0.554894496,0.429627058,0.583298274,1,1,1,0,,,
0.432825477,0.449375392,0.445314128,0.479041374,0.451639093,0,0,0,0,,,
0.185230908,0.188304428,0.195337506,0.082964283,0.162959281,0,0,0,0,,,
0.226321165,0.199629111,0.276332379,0.097344371,0.199906756,0,0,0,0,,,
0.038940268,0.038706331,0.023791556,0.005506667,0.026736205,0,0,0,0,,,
0.051615603,0.049234746,0.037568565,0.003232268,0.035412795,0,0,0,0,,,
0.04460494,0.047152444,0.033331108,0.007530014,0.033154626,0,0,0,0,,,
0.092094828,0.076826272,0.103551746,0.176933001,0.112351462,0,0,0,0,,,
0.01440841,0.012666691,0.108926418,0.018882834,0.038721088,0,0,0,0,,,
0.012537368,0.018017725,0.096871623,0.042686165,0.04252822,0,0,0,0,,,
0.251255216,0.27834097,0.417725074,0.598989421,0.38657767,0,0,0,1,,,
0.592337274,0.587234518,0.574026666,0.340545561,0.523536005,1,1,1,0,,,
0.500287914,0.479870612,0.418546813,0.586983646,0.496422246,1,0,0,1,,,
0.481602065,0.476957306,0.531569594,0.755120057,0.561312256,0,0,1,1,,,
0.778022475,0.766667467,0.729019255,0.296735549,0.642611186,1,1,1,0,,,
0.80687239,0.77941726,0.631652103,0.528190534,0.686533072,1,1,1,1,,,
0.601458037,0.568609395,0.664775368,0.443812503,0.569663826,1,1,1,0,,,
0.841364434,0.829169493,0.696959864,0.734919038,0.775603207,1,1,1,1,,,
0.301596073,0.297555835,0.462590982,0.274015659,0.333939637,0,0,0,0,,,
0.479140872,0.51174016,0.472352785,0.621734725,0.521242136,0,1,0,1,,,
0.215217328,0.268209371,0.154847962,0.217688578,0.21399081,0,0,0,0,,,
0.225558653,0.222476013,0.271084814,0.045578763,0.191174561,0,0,0,0,,,
0.075100912,0.083429792,0.058502533,0.013097223,0.057532615,0,0,0,0,,,
0.401850724,0.385861462,0.175628191,0.306378979,0.317429839,0,0,0,0,,,
0.087238916,0.074277481,0.339477685,0.579098741,0.270023206,0,0,0,1,,,
0.08428286,0.08706818,0.327822814,0.247133156,0.186576752,0,0,0,0,,,
0.129118317,0.18591834,0.181098736,0.112161825,0.152074304,0,0,0,0,,,
0.118663675,0.118280492,0.202442912,0.420828155,0.215053809,0,0,0,0,,,
0.169071711,0.187508769,0.243451498,0.417954342,0.25449658,0,0,0,0,,,
0.466276975,0.432946917,0.432497584,0.522899543,0.463655255,0,0,0,1,,,
0.440500241,0.419763492,0.433630085,0.138945405,0.358209806,0,0,0,0,,,
0.581861634,0.535144955,0.679422641,0.441148764,0.559394499,1,1,1,0,,,
0.610856297,0.635461445,0.474035427,0.704322143,0.606168828,1,1,0,1,,,
0.781971278,0.729347205,0.758067833,0.89947787,0.792216046,1,1,1,1,,,
0.642713549,0.636217718,0.51950154,0.314311326,0.528186033,1,1,1,0,,,
0.40472218,0.401266807,0.205496318,0.671811989,0.420824323,0,0,0,1,,,
0.412135235,0.390499295,0.298850142,0.184771394,0.321564017,0,0,0,0,,,
0.204591962,0.207374473,0.116751999,0.079401639,0.152030018,0,0,0,0,,,
0.192073103,0.187407649,0.138123878,0.172219117,0.172455937,0,0,0,0,,,
0.052178771,0.059580287,0.104638889,0.004220395,0.055154586,0,0,0,0,,,
0.139736778,0.136003382,0.347512669,0.437703405,0.265239058,0,0,0,0,,,
0.043401916,0.038494814,0.152870198,0.047779789,0.070636679,0,0,0,0,,,
0.204804788,0.194496307,0.304022531,0.444387396,0.286927755,0,0,0,0,,,
0.019314879,0.016900175,0.087766148,0.108675114,0.058164079,0,0,0,0,,,
0.280538423,0.267742386,0.4744153,0.76940432,0.448025107,0,0,0,1,,,
0.110439744,0.14871739,0.235002989,0.224327595,0.179621929,0,0,0,0,,,
0.636172411,0.63504378,0.63074576,0.73547287,0.659358705,1,1,1,1,,,
0.695317753,0.73648863,0.720639102,0.938732911,0.772794599,1,1,1,1,,,
0.565368285,0.568853014,0.542951806,0.421009175,0.52454557,1,1,1,0,,,
0.864624126,0.865197574,0.770529366,0.743890322,0.811060347,1,1,1,1,,,
0.840721993,0.824868424,0.692065478,0.596864235,0.738630033,1,1,1,1,,,
0.331848585,0.407344945,0.374964917,0.630893103,0.436262888,0,0,0,1,,,
0.287044251,0.266120748,0.203454939,0.172569571,0.232297377,0,0,0,0,,,
0.273369202,0.270602326,0.213011002,0.148550516,0.226383262,0,0,0,0,,,
0.088176993,0.075253471,0.046540178,0.015727418,0.056424515,0,0,0,0,,,
0.032438237,0.026967107,0.023287751,0.003597652,0.021572687,0,0,0,0,,,
0.056973894,0.058345737,0.051859736,0.048608268,0.053946909,0,0,0,0,,,
0.053925114,0.04755782,0.17515661,0.079647191,0.089071684,0,0,0,0,,,
0.055550654,0.056760267,0.207449026,0.089036606,0.102199138,0,0,0,0,,,
0.431993783,0.464309097,0.517334205,0.634488528,0.512031404,0,0,1,1,,,
0.056606963,0.067712354,0.22147108,0.096610812,0.110600302,0,0,0,0,,,
0.118657658,0.159126852,0.440122443,0.22947381,0.236845191,0,0,0,0,,,
0.561829455,0.528468838,0.546633569,0.981606434,0.654634574,1,1,1,1,,,
0.534744134,0.564079084,0.610734557,0.923186184,0.65818599,1,1,1,1,,,
0.472498256,0.465229483,0.513264096,0.970771681,0.605440879,0,0,1,1,,,
0.929378429,0.93899256,0.787151851,0.950214589,0.901434357,1,1,1,1,,,
0.856509029,0.838253843,0.813148301,0.928473576,0.859096187,1,1,1,1,,,
0.587802682,0.652743246,0.612169757,0.577716992,0.607608169,1,1,1,1,,,
0.432825477,0.449375392,0.502650286,0.805579196,0.547607588,0,0,1,1,,,
0.229529627,0.221340653,0.22142246,0.172544017,0.211209189,0,0,0,0,,,
0.277104635,0.234079182,0.215374768,0.314492443,0.260262757,0,0,0,0,,,
0.050417925,0.047017257,0.067756522,0.038407899,0.050899901,0,0,0,0,,,
0.066570529,0.059665993,0.211292437,0.034256653,0.092946403,0,0,0,0,,,
0.0576521,0.057169046,0.072492208,0.073328047,0.06516035,0,0,0,0,,,
0.071847275,0.063597845,0.290464205,0.060644358,0.121638421,0,0,0,0,,,
0.011033084,0.010361665,0.254897374,0.009803326,0.071523862,0,0,0,0,,,
0.009596086,0.014753494,0.14351857,0.020045898,0.046978512,0,0,0,0,,,
0.203873007,0.239412969,0.373852215,0.460377244,0.319378859,0,0,0,0,,,
0.525802944,0.537268249,0.524528133,0.424383926,0.502995813,1,1,1,0,,,
0.433108216,0.429533239,0.559732633,0.712858909,0.533808249,0,0,1,1,,,
0.414848488,0.426674842,0.558497983,0.927242597,0.581815978,0,0,1,1,,,
0.72787084,0.728375053,0.711003527,0.721236974,0.722121599,1,1,1,1,,,
0.761238561,0.742514501,0.588540652,0.86898957,0.740320821,1,1,1,1,,,
0.53524433,0.518238175,0.64181483,0.843233381,0.634632679,1,1,1,1,,,
0.801879498,0.798437636,0.791322188,0.851969513,0.810902209,1,1,1,1,,,
0.247863156,0.256897138,0.49773293,0.659615003,0.415527057,0,0,0,1,,,
0.453423553,0.437783144,0.462402626,0.358864497,0.428118455,0,0,0,0,,,
0.264360591,0.309911762,0.195071198,0.417277036,0.296655147,0,0,0,0,,,
0.276232115,0.259590019,0.336554718,0.164712595,0.259272362,0,0,0,0,,,
0.096170379,0.100341262,0.292188873,0.089986592,0.144671776,0,0,0,0,,,
0.468186238,0.434983348,0.466759306,0.7958516,0.541445123,0,0,0,1,,,
0.067979025,0.061458704,0.166152864,0.249708753,0.136324837,0,0,0,0,,,
0.06562866,0.072214186,0.179139414,0.097905486,0.103721936,0,0,0,0,,,
0.101642219,0.157102378,0.442538938,0.057671095,0.189738658,0,0,0,0,,,
0.093174282,0.098677176,0.268268238,0.286338999,0.186614674,0,0,0,0,,,
0.134405755,0.158494295,0.35248448,0.396484385,0.260467229,0,0,0,0,,,
0.400008507,0.383898749,0.489329585,0.689289411,0.490631563,0,0,0,1,,,
0.375319051,0.371231092,0.35218671,0.412623647,0.377840125,0,0,0,0,,,
0.515017436,0.484409393,0.520980408,0.815558552,0.583991447,1,0,1,1,,,
0.545022864,0.587229609,0.617297714,0.939798011,0.67233705,1,1,1,1,,,
0.732404949,0.687427174,0.642061517,0.983794696,0.761422084,1,1,1,1,,,
0.578551218,0.588021073,0.587332301,0.451656511,0.551390276,1,1,1,0,,,
0.528841672,0.549090058,0.457777988,0.429600621,0.491327585,1,1,0,0,,,
0.478809469,0.439788797,0.377156676,0.341748292,0.409375808,0,0,0,0,,,
0.252088355,0.242755762,0.223794841,0.31484691,0.258371467,0,0,0,0,,,
0.237531115,0.220329249,0.428919197,0.549210051,0.358997403,0,0,0,1,,,
0.067285292,0.072037345,0.133586638,0.042001706,0.078727745,0,0,0,0,,,
0.110287245,0.113841996,0.223379232,0.173841681,0.155337539,0,0,0,0,,,
0.033465167,0.031640327,0.394338387,0.020184026,0.119906977,0,0,0,0,,,
0.164260576,0.164619674,0.323277864,0.235913996,0.222018028,0,0,0,0,,,
0.014807428,0.013835555,0.16167932,0.074001467,0.066080943,0,0,0,0,,,
0.229325292,0.229824613,0.340280694,0.747289128,0.386679932,0,0,0,1,,,
0.086543416,0.124783499,0.340073131,0.390584742,0.235496197,0,0,0,0,,,
0.571618352,0.586792617,0.558856639,0.904848199,0.655528952,1,1,1,1,,,
0.635240876,0.695212469,0.69688387,0.986645741,0.753495739,1,1,1,1,,,
0.49816147,0.518486152,0.593835463,0.848773609,0.614814173,0,1,1,1,,,
0.829757168,0.839693994,0.757316572,0.926344908,0.83827816,1,1,1,1,,,
0.80111495,0.793555464,0.75812819,0.761624666,0.778605818,1,1,1,1,,,
0.605755117,0.542834122,0.467423441,0.343508256,0.489880234,1,1,0,0,,,
0.345370765,0.30763491,0.181175565,0.331225126,0.291351592,0,0,0,0,,,
0.33020395,0.31251789,0.231008638,0.445829712,0.329890047,0,0,0,0,,,
0.112468847,0.090671531,0.126066051,0.103532866,0.108184824,0,0,0,0,,,
0.042083337,0.032843536,0.152405563,0.037220984,0.066138355,0,0,0,0,,,
0.073361222,0.070564043,0.439130276,0.360320181,0.23584393,0,0,0,0,,,
0.016696897,0.013995102,0.151422441,0.083667481,0.06644548,0,0,0,0,,,
0.017220642,0.016817832,0.216853317,0.086594986,0.084371695,0,0,0,0,,,
0.184720029,0.197676893,0.326315387,0.525860188,0.308643124,0,0,0,1,,,
0.01756165,0.020228171,0.213075284,0.060425413,0.077822629,0,0,0,0,,,
0.038561631,0.051047129,0.322030618,0.127849572,0.134872238,0,0,0,0,,,
0.276402142,0.241610153,0.448046544,0.950451395,0.479127559,0,0,0,1,,,
0.255066964,0.268914466,0.410506512,0.845918423,0.445101591,0,0,0,1,,,
0.210637468,0.198264359,0.382962023,0.917136705,0.427250139,0,0,0,1,,,
0.796767339,0.813958712,0.628841347,0.899822421,0.784847455,1,1,1,1,,,
0.640059791,0.595661961,0.520131265,0.850284177,0.651534298,1,1,1,1,,,
0.29815901,0.348247536,0.22958237,0.299713805,0.29392568,0,0,0,0,,,
0.185230908,0.188304428,0.333634421,0.7030564,0.352556539,0,0,0,1,,,
